Combined Key,Rank,Name,CITY,STATE,COUNTRY,BAT,THROW,signed TEAM,TEAM LOCALE,Position,contract start,contract end,YEAR,contract length,total salary
"John Danks, 2015",242,John Danks,"Austin, Texas",Texas,United States,L,L,CHW,Chicago,SP ,2012,2016,2015,5,"$65,000,000 "
"John Danks, 2016",242,John Danks,"Austin, Texas",Texas,United States,L,L,CHW,Chicago,SP ,2012,2016,2016,5,"$65,000,000 "
"Jose Bautista, 2011",242,Jose Bautista,Santo Domingo,,Dominican Republic,R,R,TOR,Toronto,RF ,2011,2016,2011,5,"$65,000,000 "
"Jose Bautista, 2012",242,Jose Bautista,Santo Domingo,,Dominican Republic,R,R,TOR,Toronto,RF ,2011,2016,2012,5,"$65,000,000 "
"Jose Bautista, 2013",242,Jose Bautista,Santo Domingo,,Dominican Republic,R,R,TOR,Toronto,RF ,2011,2016,2013,5,"$65,000,000 "
"Marcell Ozuna, 2021",242,Marcell Ozuna,Santo Domingo,,Dominican Republic,R,R,ATL,Atlanta,DH ,2021,2025,2021,4,"$65,000,000 "
"Marcell Ozuna, 2022",242,Marcell Ozuna,Santo Domingo,,Dominican Republic,R,R,ATL,Atlanta,DH ,2021,2025,2022,4,"$65,000,000 "
"Marcell Ozuna, 2023",242,Marcell Ozuna,Santo Domingo,,Dominican Republic,R,R,ATL,Atlanta,DH ,2021,2025,2023,4,"$65,000,000 "
"Kyle Freeland, 2022",247,Kyle Freeland,Denver,Colorado,United States,L,L,COL,Denver,SP ,2022,2027,2022,5,"$64,500,000 "
"Kyle Freeland, 2023",247,Kyle Freeland,Denver,Colorado,United States,L,L,COL,Denver,SP ,2022,2027,2023,5,"$64,500,000 "
"Wei-Yin Chen, 2016",247,Wei-Yin Chen,Kaohsiung,,Taiwan,R,L,MIA,Miami,SP ,2016,2022,2016,7,"$64,500,000 "
"Wei-Yin Chen, 2017",247,Wei-Yin Chen,Kaohsiung,,Taiwan,R,L,MIA,Miami,SP ,2016,2022,2017,7,"$64,500,000 "
"Wei-Yin Chen, 2018",247,Wei-Yin Chen,Kaohsiung,,Taiwan,R,L,MIA,Miami,SP ,2016,2022,2018,7,"$64,500,000 "
"Wei-Yin Chen, 2019",247,Wei-Yin Chen,Kaohsiung,,Taiwan,R,L,MIA,Miami,SP ,2016,2022,2019,7,"$64,500,000 "
"Wei-Yin Chen, 2020",247,Wei-Yin Chen,Kaohsiung,,Taiwan,R,L,MIA,Miami,SP ,2016,2022,2020,7,"$64,500,000 "
"Wei-Yin Chen, 2021",247,Wei-Yin Chen,Kaohsiung,,Taiwan,R,L,MIA,Miami,SP ,2016,2022,2021,7,"$64,500,000 "
"Wei-Yin Chen, 2022",247,Wei-Yin Chen,Kaohsiung,,Taiwan,R,L,MIA,Miami,SP ,2016,2022,2022,7,"$64,500,000 "
"Frank Thomas, 1999",249,Frank Thomas,"Columbus, Ohio",Georgia,United States,R,R,CHW,Chicago,DH ,1999,2004,1999,7,"$64,400,000 "
"Frank Thomas, 2000",249,Frank Thomas,"Columbus, Ohio",Georgia,United States,R,R,CHW,Chicago,DH ,1999,2004,2000,7,"$64,400,000 "
"Frank Thomas, 2001",249,Frank Thomas,"Columbus, Ohio",Georgia,United States,R,R,CHW,Chicago,DH ,1999,2004,2001,7,"$64,400,000 "
"Frank Thomas, 2002",249,Frank Thomas,"Columbus, Ohio",Georgia,United States,R,R,CHW,Chicago,DH ,1999,2004,2002,7,"$64,400,000 "
"Frank Thomas, 2003",249,Frank Thomas,"Columbus, Ohio",Georgia,United States,R,R,CHW,Chicago,DH ,1999,2004,2003,7,"$64,400,000 "
"Frank Thomas, 2004",249,Frank Thomas,"Columbus, Ohio",Georgia,United States,R,R,CHW,Chicago,DH ,1999,2004,2004,7,"$64,400,000 "
"Adrian Beltre, 2005",250,Adrian Beltre,Santo Domingo,,Dominican Republic,R,R,SEA,Seattle,3B ,2005,2009,2005,5,"$64,000,000 "
"Adrian Beltre, 2006",250,Adrian Beltre,Santo Domingo,,Dominican Republic,R,R,SEA,Seattle,3B,2005,2009,2006,5,"$64,000,000 "
"Adrian Beltre, 2007",250,Adrian Beltre,Santo Domingo,,Dominican Republic,R,R,SEA,Seattle,3B,2005,2009,2007,5,"$64,000,000 "
"Adrian Beltre, 2008",250,Adrian Beltre,Santo Domingo,,Dominican Republic,R,R,SEA,Seattle,3B,2005,2009,2008,5,"$64,000,000 "
"Adrian Beltre, 2009",250,Adrian Beltre,Santo Domingo,,Dominican Republic,R,R,SEA,Seattle,3B,2005,2009,2009,5,"$64,000,000 "
"Bobby Abreu, 2003",250,Bobby Abreu,Maracay,,Venezuela,L,R,PHI,Philadelphia,LF ,2003,2008,2003,5,"$64,000,000 "
"Bobby Abreu, 2004",250,Bobby Abreu,Maracay,,Venezuela,L,R,PHI,Philadelphia,LF ,2003,2008,2004,5,"$64,000,000 "
"Bobby Abreu, 2005",250,Bobby Abreu,Maracay,,Venezuela,L,R,PHI,Philadelphia,LF ,2003,2008,2005,5,"$64,000,000 "
"Bobby Abreu, 2006",250,Bobby Abreu,Maracay,,Venezuela,L,R,PHI,Philadelphia,LF ,2003,2008,2006,5,"$64,000,000 "
"Bobby Abreu, 2007",250,Bobby Abreu,Maracay,,Venezuela,L,R,PHI,Philadelphia,LF ,2003,2008,2007,5,"$64,000,000 "
"Bobby Abreu, 2008",250,Bobby Abreu,Maracay,,Venezuela,L,R,PHI,Philadelphia,LF ,2003,2008,2008,5,"$64,000,000 "
"Cristian Javier, 2023",250,Cristian Javier,Santo Domingo,,Dominican Republic,R,R,HOU,Houston,SP ,2023,2027,2023,5,"$64,000,000 "
"Justin Turner, 2017",250,Justin Turner,"Long Beach, California",California,United States,R,R,LAD,Los Angeles,3B,2017,2020,2017,4,"$64,000,000 "
"Justin Turner, 2018",250,Justin Turner,"Long Beach, California",California,United States,R,R,LAD,Los Angeles,3B,2017,2020,2018,4,"$64,000,000 "
"Justin Turner, 2019",250,Justin Turner,"Long Beach, California",California,United States,R,R,LAD,Los Angeles,3B,2017,2020,2019,4,"$64,000,000 "
"Justin Turner, 2020",250,Justin Turner,"Long Beach, California",California,United States,R,R,LAD,Los Angeles,3B,2017,2020,2020,4,"$64,000,000 "
"Mike Moustakas, 2020",250,Mike Moustakas,Los Angeles,California,United States,L,R,CIN,Cincinnati,3B ,2020,2024,2020,4,"$64,000,000 "
"Mike Moustakas, 2021",250,Mike Moustakas,Los Angeles,California,United States,L,R,CIN,Cincinnati,3B,2020,2024,2021,4,"$64,000,000 "
"Mike Moustakas, 2022",250,Mike Moustakas,Los Angeles,California,United States,L,R,CIN,Cincinnati,3B,2020,2024,2022,4,"$64,000,000 "
"Mike Moustakas, 2023",250,Mike Moustakas,Los Angeles,California,United States,L,R,CIN,Cincinnati,3B,2020,2024,2023,4,"$64,000,000 "
"Nick Castellanos, 2020",250,Nick Castellanos,"Hialeah, Florida",Florida,United States,R,R,PHI,Philadelphia,DH ,2020,2024,2020,4,"$64,000,000 "
"Nick Castellanos, 2021",250,Nick Castellanos,"Hialeah, Florida",Florida,United States,R,R,PHI,Philadelphia,DH ,2020,2024,2021,4,"$64,000,000 "
"Nick Castellanos, 2022",250,Nick Castellanos,"Hialeah, Florida",Florida,United States,R,R,PHI,Philadelphia,DH ,2020,2024,2022,4,"$64,000,000 "
"Nick Castellanos, 2023",250,Nick Castellanos,"Hialeah, Florida",Florida,United States,R,R,PHI,Philadelphia,DH ,2020,2024,2023,4,"$64,000,000 "
"Chris Carpenter, 2007",256,Chris Carpenter,Exeter,New Hampshire,United States,R,R,STL,St. Louis,SP ,2007,2012,2007,5,"$63,500,000 "
"Chris Carpenter, 2008",256,Chris Carpenter,Exeter,New Hampshire,United States,R,R,STL,St. Louis,SP ,2007,2012,2008,5,"$63,500,000 "
"Chris Carpenter, 2009",256,Chris Carpenter,Exeter,New Hampshire,United States,R,R,STL,St. Louis,SP ,2007,2012,2009,5,"$63,500,000 "
"Chris Carpenter, 2010",256,Chris Carpenter,Exeter,New Hampshire,United States,R,R,STL,St. Louis,SP ,2007,2012,2010,5,"$63,500,000 "
"Chris Carpenter, 2011",256,Chris Carpenter,Exeter,New Hampshire,United States,R,R,STL,St. Louis,SP ,2007,2012,2011,5,"$63,500,000 "
"Chris Carpenter, 2012",256,Chris Carpenter,Exeter,New Hampshire,United States,R,R,STL,St. Louis,SP ,2007,2012,2012,5,"$63,500,000 "
"Chris Bassitt, 2023",257,Chris Bassitt,"Toledo, Ohio",Ohio,United States,R,R,TOR,Toronto,SP ,2023,2025,2023,3,"$63,000,000 "
"Hector Olivera, 2015",258,Hector Olivera,Santiago de Cuba,,Cuba,R,R,LAD,Los Angeles,LF ,2015,2020,2015,6,"$62,500,000 "
"Hector Olivera, 2016",258,Hector Olivera,Santiago de Cuba,,Cuba,R,R,LAD,Los Angeles,LF ,2015,2020,2016,6,"$62,500,000 "
"Hector Olivera, 2017",258,Hector Olivera,Santiago de Cuba,,Cuba,R,R,LAD,Los Angeles,LF ,2015,2020,2017,6,"$62,500,000 "
"Hector Olivera, 2018",258,Hector Olivera,Santiago de Cuba,,Cuba,R,R,LAD,Los Angeles,LF ,2015,2020,2018,6,"$62,500,000 "
"Hector Olivera, 2019",258,Hector Olivera,Santiago de Cuba,,Cuba,R,R,LAD,Los Angeles,LF ,2015,2020,2019,6,"$62,500,000 "
"Hector Olivera, 2020",258,Hector Olivera,Santiago de Cuba,,Cuba,R,R,LAD,Los Angeles,LF ,2015,2020,2020,6,"$62,500,000 "
"Zack Greinke, 2022",258,Zack Greinke,"Orlando, Florida",Florida,United States,R,R,HOU,Houston,SP ,2022,2026,2022,5,"$62,500,000 "
"Zack Greinke, 2023",258,Zack Greinke,"Orlando, Florida",Florida,United States,R,R,HOU,Houston,SP ,2022,2026,2023,5,"$62,500,000 "
"Dan Uggla, 2011",260,Dan Uggla,"Louisville, Kentucky",Kentucky,United States,R,R,ATL,Atlanta,2B ,2011,2015,2011,5,"$62,000,000 "
"Dan Uggla, 2012",260,Dan Uggla,"Louisville, Kentucky",Kentucky,United States,R,R,ATL,Atlanta,3B ,2011,2015,2012,5,"$62,000,000 "
"Dan Uggla, 2013",260,Dan Uggla,"Louisville, Kentucky",Kentucky,United States,R,R,ATL,Atlanta,2B ,2011,2015,2013,5,"$62,000,000 "
"Dan Uggla, 2014",260,Dan Uggla,"Louisville, Kentucky",Kentucky,United States,R,R,ATL,Atlanta,2B ,2011,2015,2014,5,"$62,000,000 "
"Dan Uggla, 2015",260,Dan Uggla,"Louisville, Kentucky",Kentucky,United States,R,R,ATL,Atlanta,2B ,2011,2015,2015,5,"$62,000,000 "
"Mark Melancon, 2017",260,Mark Melancon,"Wheat Ridge, Colorado",Colorado,United States,R,R,SFG,San Francisco,RP ,2017,2020,2017,4,"$62,000,000 "
"Mark Melancon, 2018",260,Mark Melancon,"Wheat Ridge, Colorado",Colorado,United States,R,R,SFG,San Francisco,RP ,2017,2020,2018,4,"$62,000,000 "
"Mark Melancon, 2019",260,Mark Melancon,"Wheat Ridge, Colorado",Colorado,United States,R,R,SFG,San Francisco,RP ,2017,2020,2019,4,"$62,000,000 "
"Mark Melancon, 2020",260,Mark Melancon,"Wheat Ridge, Colorado",Colorado,United States,R,R,SFG,San Francisco,RP ,2017,2020,2020,4,"$62,000,000 "
"Gary Sheffield, 1998",262,Gary Sheffield,"Tampa, Florida",Florida,United States,R,R,MIA,Miami,DH ,1998,2003,1998,6,"$61,000,000 "
"Gary Sheffield, 1999",262,Gary Sheffield,"Tampa, Florida",Florida,United States,R,R,MIA,Miami,DH ,1998,2003,1999,6,"$61,000,000 "
"Gary Sheffield, 2000",262,Gary Sheffield,"Tampa, Florida",Florida,United States,R,R,MIA,Miami,DH ,1998,2003,2000,6,"$61,000,000 "
"Gary Sheffield, 2001",262,Gary Sheffield,"Tampa, Florida",Florida,United States,R,R,MIA,Miami,DH ,1998,2003,2001,6,"$61,000,000 "
"Gary Sheffield, 2002",262,Gary Sheffield,"Tampa, Florida",Florida,United States,R,R,MIA,Miami,DH ,1998,2003,2002,6,"$61,000,000 "
"Gary Sheffield, 2003",262,Gary Sheffield,"Tampa, Florida",Florida,United States,R,R,MIA,Miami,DH ,1998,2003,2003,6,"$61,000,000 "
"Ian Happ, 2024",262,Ian Happ,Pittsburgh,Pennsylvania,United States,S,R,CHC,Chicago,LF ,2024,2026,2024,3,"$61,000,000 "
"A.J. Pollock, 2019",264,A.J. Pollock,Hebron,Connecticut,United States,R,R,LAD,Los Angeles,LF ,2019,2023,2019,4,"$60,000,000 "
"A.J. Pollock, 2020",264,A.J. Pollock,Hebron,Connecticut,United States,R,R,LAD,Los Angeles,LF ,2019,2023,2020,4,"$60,000,000 "
"A.J. Pollock, 2021",264,A.J. Pollock,Hebron,Connecticut,United States,R,R,LAD,Los Angeles,LF ,2019,2023,2021,4,"$60,000,000 "
"A.J. Pollock, 2022",264,A.J. Pollock,Hebron,Connecticut,United States,R,R,LAD,Los Angeles,LF ,2019,2023,2022,4,"$60,000,000 "
"A.J. Pollock, 2023",264,A.J. Pollock,Hebron,Connecticut,United States,R,R,LAD,Los Angeles,LF ,2019,2023,2023,4,"$60,000,000 "
"Aaron Rowand, 2008",264,Aaron Rowand,"Portland, Oregon",Oregon,United States,R,R,SFG,San Francisco,CF ,2008,2012,2008,5,"$60,000,000 "
"Aaron Rowand, 2009",264,Aaron Rowand,"Portland, Oregon",Oregon,United States,R,R,SFG,San Francisco,CF ,2008,2012,2009,5,"$60,000,000 "
"Aaron Rowand, 2010",264,Aaron Rowand,"Portland, Oregon",Oregon,United States,R,R,SFG,San Francisco,CF ,2008,2012,2010,5,"$60,000,000 "
"Aaron Rowand, 2011",264,Aaron Rowand,"Portland, Oregon",Oregon,United States,R,R,SFG,San Francisco,CF ,2008,2012,2011,5,"$60,000,000 "
"Aaron Rowand, 2012",264,Aaron Rowand,"Portland, Oregon",Oregon,United States,R,R,SFG,San Francisco,CF ,2008,2012,2012,5,"$60,000,000 "
"Carlos Santana, 2018",264,Carlos Santana,Santo Domingo,,Dominican Republic,S,R,PHI,Philadelphia,1B ,2018,2021,2018,3,"$60,000,000 "
"Carlos Santana, 2019",264,Carlos Santana,Santo Domingo,,Dominican Republic,S,R,PHI,Philadelphia,2B ,2018,2021,2019,3,"$60,000,000 "
"Carlos Santana, 2020",264,Carlos Santana,Santo Domingo,,Dominican Republic,S,R,PHI,Philadelphia,3B ,2018,2021,2020,3,"$60,000,000 "
"Carlos Santana, 2021",264,Carlos Santana,Santo Domingo,,Dominican Republic,S,R,PHI,Philadelphia,1B,2018,2021,2021,3,"$60,000,000 "
"Chris Taylor, 2022",264,Chris Taylor,"Virginia Beach, Virginia",Virginia,United States,R,R,LAD,Los Angeles,3B ,2022,2026,2022,4,"$60,000,000 "
"Chris Taylor, 2023",264,Chris Taylor,"Virginia Beach, Virginia",Virginia,United States,R,R,LAD,Los Angeles,3B,2022,2026,2023,4,"$60,000,000 "
"Curtis Granderson, 2014",264,Curtis Granderson,"Blue Island, Illinois",Illinois,United States,L,R,NYM,"Flushing, Queens",LF ,2014,2017,2014,4,"$60,000,000 "
"Curtis Granderson, 2015",264,Curtis Granderson,"Blue Island, Illinois",Illinois,United States,L,R,NYM,"Flushing, Queens",LF ,2014,2017,2015,4,"$60,000,000 "
"Curtis Granderson, 2016",264,Curtis Granderson,"Blue Island, Illinois",Illinois,United States,L,R,NYM,"Flushing, Queens",LF ,2014,2017,2016,4,"$60,000,000 "
"Curtis Granderson, 2017",264,Curtis Granderson,"Blue Island, Illinois",Illinois,United States,L,R,NYM,"Flushing, Queens",LF ,2014,2017,2017,4,"$60,000,000 "
"Derek Lowe, 2009",264,Derek Lowe,"Dearborn, Michigan",Michigan,United States,R,R,ATL,Atlanta,SP ,2009,2012,2009,4,"$60,000,000 "
"Derek Lowe, 2010",264,Derek Lowe,"Dearborn, Michigan",Michigan,United States,R,R,ATL,Atlanta,SP ,2009,2012,2010,4,"$60,000,000 "
"Derek Lowe, 2011",264,Derek Lowe,"Dearborn, Michigan",Michigan,United States,R,R,ATL,Atlanta,SP ,2009,2012,2011,4,"$60,000,000 "
"Derek Lowe, 2012",264,Derek Lowe,"Dearborn, Michigan",Michigan,United States,R,R,ATL,Atlanta,SP ,2009,2012,2012,4,"$60,000,000 "
"Edwin Encarnacion, 2017",264,Edwin Encarnacion,"La Romana, Dominican Republic",,Dominican Republic,R,R,CLE,Cleveland,DH ,2017,2020,2017,3,"$60,000,000 "
"Edwin Encarnacion, 2018",264,Edwin Encarnacion,"La Romana, Dominican Republic",,Dominican Republic,R,R,CLE,Cleveland,DH ,2017,2020,2018,3,"$60,000,000 "
"Edwin Encarnacion, 2019",264,Edwin Encarnacion,"La Romana, Dominican Republic",,Dominican Republic,R,R,CLE,Cleveland,DH ,2017,2020,2019,3,"$60,000,000 "
"Edwin Encarnacion, 2020",264,Edwin Encarnacion,"La Romana, Dominican Republic",,Dominican Republic,R,R,CLE,Cleveland,DH ,2017,2020,2020,3,"$60,000,000 "
"Jason Kendall, 2002",264,Jason Kendall,San Diego,California,United States,R,R,PIT,Pittsburgh,C ,2002,2007,2002,6,"$60,000,000 "
"Jason Kendall, 2003",264,Jason Kendall,San Diego,California,United States,R,R,PIT,Pittsburgh,C ,2002,2007,2003,6,"$60,000,000 "
"Jason Kendall, 2004",264,Jason Kendall,San Diego,California,United States,R,R,PIT,Pittsburgh,C ,2002,2007,2004,6,"$60,000,000 "
"Jason Kendall, 2005",264,Jason Kendall,San Diego,California,United States,R,R,PIT,Pittsburgh,C ,2002,2007,2005,6,"$60,000,000 "
"Jason Kendall, 2006",264,Jason Kendall,San Diego,California,United States,R,R,PIT,Pittsburgh,C ,2002,2007,2006,6,"$60,000,000 "
"Jason Kendall, 2007",264,Jason Kendall,San Diego,California,United States,R,R,PIT,Pittsburgh,C ,2002,2007,2007,6,"$60,000,000 "
"Kevin Millwood, 2006",264,Kevin Millwood,"Gastonia, North Carolina",North Carolina,United States,R,R,TEX,"Arlington, Texas",SP ,2006,2010,2006,5,"$60,000,000 "
"Kevin Millwood, 2007",264,Kevin Millwood,"Gastonia, North Carolina",North Carolina,United States,R,R,TEX,"Arlington, Texas",SP ,2006,2010,2007,5,"$60,000,000 "
"Kevin Millwood, 2008",264,Kevin Millwood,"Gastonia, North Carolina",North Carolina,United States,R,R,TEX,"Arlington, Texas",SP ,2006,2010,2008,5,"$60,000,000 "
"Kevin Millwood, 2009",264,Kevin Millwood,"Gastonia, North Carolina",North Carolina,United States,R,R,TEX,"Arlington, Texas",SP ,2006,2010,2009,5,"$60,000,000 "
"Kevin Millwood, 2010",264,Kevin Millwood,"Gastonia, North Carolina",North Carolina,United States,R,R,TEX,"Arlington, Texas",SP ,2006,2010,2010,5,"$60,000,000 "
"Miguel Montero, 2013",264,Miguel Montero,Caracas,,Venezuela,L,R,ARI,"Phoenix, Arizona",C ,2013,2017,2013,5,"$60,000,000 "
"Miguel Montero, 2014",264,Miguel Montero,Caracas,,Venezuela,L,R,ARI,"Phoenix, Arizona",C ,2013,2017,2014,5,"$60,000,000 "
"Miguel Montero, 2015",264,Miguel Montero,Caracas,,Venezuela,L,R,ARI,"Phoenix, Arizona",C ,2013,2017,2015,5,"$60,000,000 "
"Miguel Montero, 2016",264,Miguel Montero,Caracas,,Venezuela,L,R,ARI,"Phoenix, Arizona",C ,2013,2017,2016,5,"$60,000,000 "
"Miguel Montero, 2017",264,Miguel Montero,Caracas,,Venezuela,L,R,ARI,"Phoenix, Arizona",C ,2013,2017,2017,5,"$60,000,000 "
"Paul Konerko, 2006",264,Paul Konerko,"Providence, Rhode Island",Rhode Island,United States,R,R,CHW,Chicago,1B ,2006,2010,2006,5,"$60,000,000 "
"Paul Konerko, 2007",264,Paul Konerko,"Providence, Rhode Island",Rhode Island,United States,R,R,CHW,Chicago,2B ,2006,2010,2007,5,"$60,000,000 "
"Paul Konerko, 2008",264,Paul Konerko,"Providence, Rhode Island",Rhode Island,United States,R,R,CHW,Chicago,3B ,2006,2010,2008,5,"$60,000,000 "
"Paul Konerko, 2009",264,Paul Konerko,"Providence, Rhode Island",Rhode Island,United States,R,R,CHW,Chicago,1B,2006,2010,2009,5,"$60,000,000 "
"Paul Konerko, 2010",264,Paul Konerko,"Providence, Rhode Island",Rhode Island,United States,R,R,CHW,Chicago,1B,2006,2010,2010,5,"$60,000,000 "
"Roy Halladay, 2011",264,Roy Halladay,Denver,Colorado,United States,R,R,PHI,Philadelphia,SP ,2011,2013,2011,3,"$60,000,000 "
"Roy Halladay, 2012",264,Roy Halladay,Denver,Colorado,United States,R,R,PHI,Philadelphia,SP ,2011,2013,2012,3,"$60,000,000 "
"Roy Halladay, 2013",264,Roy Halladay,Denver,Colorado,United States,R,R,PHI,Philadelphia,SP ,2011,2013,2013,3,"$60,000,000 "
"Starlin Castro, 2013",264,Starlin Castro,Monte Cristi Province,,Dominican Republic,R,R,CHC,Chicago,2B ,2013,2020,2013,7,"$60,000,000 "
"Starlin Castro, 2014",264,Starlin Castro,Monte Cristi Province,,Dominican Republic,R,R,CHC,Chicago,3B ,2013,2020,2014,7,"$60,000,000 "
"Starlin Castro, 2015",264,Starlin Castro,Monte Cristi Province,,Dominican Republic,R,R,CHC,Chicago,2B ,2013,2020,2015,7,"$60,000,000 "
"Starlin Castro, 2016",264,Starlin Castro,Monte Cristi Province,,Dominican Republic,R,R,CHC,Chicago,2B ,2013,2020,2016,7,"$60,000,000 "
"Starlin Castro, 2017",264,Starlin Castro,Monte Cristi Province,,Dominican Republic,R,R,CHC,Chicago,2B ,2013,2020,2017,7,"$60,000,000 "
"Starlin Castro, 2018",264,Starlin Castro,Monte Cristi Province,,Dominican Republic,R,R,CHC,Chicago,2B ,2013,2020,2018,7,"$60,000,000 "
"Starlin Castro, 2019",264,Starlin Castro,Monte Cristi Province,,Dominican Republic,R,R,CHC,Chicago,2B ,2013,2020,2019,7,"$60,000,000 "
"Starlin Castro, 2020",264,Starlin Castro,Monte Cristi Province,,Dominican Republic,R,R,CHC,Chicago,2B ,2013,2020,2020,7,"$60,000,000 "
"Yadier Molina, 2018",264,Yadier Molina,"Bayamón, Puerto Rico",,Puerto Rico,R,R,STL,St. Louis,C ,2018,2020,2018,3,"$60,000,000 "
"Yadier Molina, 2019",264,Yadier Molina,"Bayamón, Puerto Rico",,Puerto Rico,R,R,STL,St. Louis,C ,2018,2020,2019,3,"$60,000,000 "
"Yadier Molina, 2020",264,Yadier Molina,"Bayamón, Puerto Rico",,Puerto Rico,R,R,STL,St. Louis,C ,2018,2020,2020,3,"$60,000,000 "
"Yu Darvish, 2012",264,Yu Darvish,Habikino,,Japan,R,R,TEX,"Arlington, Texas",SP ,2012,2017,2012,6,"$60,000,000 "
"Yu Darvish, 2013",264,Yu Darvish,Habikino,,Japan,R,R,TEX,"Arlington, Texas",SP ,2012,2017,2013,6,"$60,000,000 "
"Yu Darvish, 2014",264,Yu Darvish,Habikino,,Japan,R,R,TEX,"Arlington, Texas",SP ,2012,2017,2014,6,"$60,000,000 "
"Yu Darvish, 2015",264,Yu Darvish,Habikino,,Japan,R,R,TEX,"Arlington, Texas",SP ,2012,2017,2015,6,"$60,000,000 "
"Yu Darvish, 2016",264,Yu Darvish,Habikino,,Japan,R,R,TEX,"Arlington, Texas",SP ,2012,2017,2016,6,"$60,000,000 "
"Yu Darvish, 2017",264,Yu Darvish,Habikino,,Japan,R,R,TEX,"Arlington, Texas",SP ,2012,2017,2017,6,"$60,000,000 "
"Jose Abreu, 2023",279,Jose Abreu,Cienfuegos,,Cuba,R,R,HOU,Houston,1B ,2023,2025,2023,3,"$58,500,000 "
"Andrelton Simmons, 2014",280,Andrelton Simmons,"Mundo Novo, Bahia",,Curaçao,R,R,ATL,Atlanta,SS ,2014,2020,2014,7,"$58,000,000 "
"Andrelton Simmons, 2015",280,Andrelton Simmons,"Mundo Novo, Bahia",,Curaçao,R,R,ATL,Atlanta,SS ,2014,2020,2015,7,"$58,000,000 "
"Andrelton Simmons, 2016",280,Andrelton Simmons,"Mundo Novo, Bahia",,Curaçao,R,R,ATL,Atlanta,SS ,2014,2020,2016,7,"$58,000,000 "
"Andrelton Simmons, 2017",280,Andrelton Simmons,"Mundo Novo, Bahia",,Curaçao,R,R,ATL,Atlanta,SS ,2014,2020,2017,7,"$58,000,000 "
"Andrelton Simmons, 2018",280,Andrelton Simmons,"Mundo Novo, Bahia",,Curaçao,R,R,ATL,Atlanta,SS ,2014,2020,2018,7,"$58,000,000 "
"Andrelton Simmons, 2019",280,Andrelton Simmons,"Mundo Novo, Bahia",,Curaçao,R,R,ATL,Atlanta,SS ,2014,2020,2019,7,"$58,000,000 "
"Andrelton Simmons, 2020",280,Andrelton Simmons,"Mundo Novo, Bahia",,Curaçao,R,R,ATL,Atlanta,SS ,2014,2020,2020,7,"$58,000,000 "
"Mark Buehrle, 2012",280,Mark Buehrle,"St. Charles, Missouri",Missouri,United States,L,L,MIA,Miami,SP ,2012,2015,2012,4,"$58,000,000 "
"Mark Buehrle, 2013",280,Mark Buehrle,"St. Charles, Missouri",Missouri,United States,L,L,MIA,Miami,SP ,2012,2015,2013,4,"$58,000,000 "
"Mark Buehrle, 2014",280,Mark Buehrle,"St. Charles, Missouri",Missouri,United States,L,L,MIA,Miami,SP ,2012,2015,2014,4,"$58,000,000 "
